id,year,title,p_painted,painted
1195780,2023,That Damned Yellow Raincoat,0.3924,0
1195782,2023,The Price of Attention,0.0818,0
1195853,2023,Sanguine,0.0711,0
1195859,2023,ZIP,0.0456,0
1195884,2023,Twilight Time,0.2495,0
1195969,2023,Ivan,0.0239,0
1196067,2025,Worldbreaker,0.0179,0
1196081,2023,The Dread,0.9727,1
1196089,2023,Sigil,0.2021,0
1196289,2023,It Stares Back,0.0625,0
1196303,2023,The Spaghetti Man,0.6633,1
1196450,2023,Son of Ghoul Log,0.1515,0
1196454,2023,Bedbugs Ate My Dreams!,0.931,1
1196497,2023,Midnight Caller,0.0212,0
1196555,2024,A Cold Grave,0.515,1
1196599,2023,A Bloody Mess,0.0138,0
1196646,2024,Camp Pleasant Lake,0.0447,0
1196664,2023,Biological Clock,0.8417,1
1196674,2025,We Harvest,0.2933,0
1196782,2023,The Black Heart Collectors Club,0.7222,1
1196810,2024,you are seen.,0.0086,0
1196911,2023,Sheryl,0.0712,0
1196980,2024,The Lonely Man with the Ghost Machine,0.2814,0
1197137,2025,Black Phone 2,0.7033,1
1197297,2023,Hidden Above 2: The Mystery Unfolds,0.002,0
1197547,2023,LGBT: Lethal Gay Butcher of Terror,0.1265,0
1197655,2023,Still Awake,0.0338,0
1197659,2023,Hide & Seek,0.0642,0
1197699,2023,E70,0.0204,0
1197715,2023,How We Play,0.0102,0
1197721,2023,Mallet,0.1666,0
1197772,2023,Peggy,0.02,0
1197830,2024,Wild Eyed and Wicked,0.2168,0
1197878,2025,Edward Has A Tree Inside Him,0.0264,0
1198167,2023,Homo,0.0012,0
1198231,2023,COLD,0.0211,0
1198239,2023,Wake Up Frank,0.8908,1
1198291,2023,Lipstick,0.0451,0
1198322,2023,sade me,0.2081,0
1198378,2023,Lunar Oddities,0.0089,0
1198499,2023,Marked,0.0853,0
1198591,2023,The Monkey Man Halloween Spooktacular,0.0129,0
1198618,2024,"Young Blondes, Stalked and Murdered",0.0404,0
1198620,2024,Carnage for Christmas,0.3391,0
1198662,2023,From Above,0.1418,0
1198688,2023,CASSETTE,0.025,0
1198717,2024,Blood Bitch Baby,0.8486,1
1198728,2023,Anomaly,0.0498,0
1198782,2023,Thread Tension,0.0348,0
1198802,2023,Eccentrip,0.0655,0
1198809,2023,Dropping,0.4868,0
1198985,2023,LIKES,0.0029,0
1198987,2023,Fed,0.8864,1
1199038,2023,Midnight Snack,0.165,0
1199106,2023,Splatterhouse: Jennifer Smells of Rot,0.2319,0
1199389,2024,Red Night at Skye's,0.2112,0
1199568,2023,Why I Stopped Babysitting,0.9479,1
1199591,2023,Mennonite's Bite,0.0081,0
1199592,2023,Methferatu: Born in Blood,0.1109,0
1199661,2023,Stripped,0.0227,0
1199869,2025,Eye for an Eye,0.1338,0
1199939,2023,The Mantis,0.064,0
1199990,2023,The Undead,0.0726,0
1200005,2023,Death Rumble,0.0842,0
1200012,2023,The Zombie Wedding,0.1202,0
1200014,2023,K-Bar Killer,0.1243,0
1200042,2023,Stay Out,0.5121,1
1200055,2023,Where The Clownfish Meets The Clown,0.6667,1
1200221,2023,The Innkeeper,0.0109,0
1200225,2023,At Both Ends,0.0044,0
1200380,2023,TRUE DARKNESS: REMNANTS,0.0457,0
1200484,2023,When One Door Closes,0.0926,0
1200512,2023,The Diamond Texter,0.049,0
1200519,2023,Spaghetti,0.0539,0
1200554,2023,The Madness,0.0538,0
1200677,2023,Still Here,0.022,0
1200801,2025,F Marry Kill,0.1456,0
1200866,2024,The Only Child,0.0111,0
1200877,2023,Crow,0.0812,0
1200912,2023,Dispirited,0.0883,0
1201107,2023,D-409,0.0228,0
1201175,2024,Pub House,0.3791,0
1201176,2024,Easter Bloody Easter,0.7545,1
1201262,2024,Grafted,0.1905,0
1201296,2023,What Lies Within,0.0019,0
1201327,2024,Tear My Heart To Sleep,0.0128,0
1201338,2024,Winter Island,0.1517,0
1201357,2023,Hammer A.D. 2023,0.1191,0
1201485,2023,"Goodnight, Billy",0.07,0
1201547,2023,The Reclaimers,0.0816,0
1201555,2023,Scribbles from the Crypt: A Journal of Terror,0.2826,0
1201621,2023,Pareidolia,0.0073,0
1201697,2024,Curse of the Sin Eater,0.0201,0
1201734,2024,Algea: God of Pain,0.1687,0
1201753,2024,Get Away,0.2468,0
1201834,2023,Black Santa,0.0392,0
1201986,2025,The Pitchfork Retreat,0.2533,0
1202005,2023,Invasive Species,0.0208,0
1202021,2023,Praegnans,0.0071,0
1202107,2025,Amityville Apt.,0.036,0
1202164,2024,Specter,0.0116,0
1202188,2025,Crawlers,0.0935,0
1202306,2025,Hell House LLC: Lineage,0.4465,0
1202338,2023,The Lure,0.1867,0
1202415,2023,Kombucha!,0.1601,0
1202479,2025,Opus,0.0526,0
1202563,2024,bodybag,0.8787,1
1202603,2023,The Hunt,0.0522,0
1202613,2023,The Sorrow,0.017,0
1202736,2023,Smile School,0.0109,0
1202746,2023,A Night Alone,0.0852,0
1202770,2023,"Pablo, Honey!",0.0322,0
1202830,2023,Nightmare Prelude,0.1168,0
1202859,2024,The Girl in the Trunk,0.0973,0
1202908,2024,Gestation,0.1173,0
1203312,2023,The Pontianak,0.0157,0
1203389,2023,Alea,0.0208,0
1203424,2023,This Modern Love,0.0104,0
1203595,2023,Hellvira on the run,0.1271,0
1203773,2023,Haunted Locations,0.0216,0
1203829,2023,A Box Full of Spiders,0.9123,1
1204055,2023,Necro,0.0188,0
1204419,2023,Hell Squad,0.6128,1
1204462,2025,Dead in Love,0.9004,1
1204650,2024,Burnt Flowers,0.0955,0
1204660,2025,The Twin,0.0709,0
1204761,2023,Sanctuary,0.1011,0
1204772,2023,Synthwave Horror: Nosferatu,0.5078,1
1204830,2023,The First Floor,0.0138,0
1204832,2025,Entity,0.0329,0
1204837,2023,RubiK's Cube,0.0319,0
1204881,2024,Tenants,0.1976,0
1204917,2025,Kung Fu Slayers,0.132,0
1204975,2023,3AM,0.0157,0
1204998,2024,The Statement,0.006,0
1205044,2023,Homicidium Cruentum,0.1042,0
1205084,2023,Stalking,0.0071,0
1205225,2025,Gates of Flesh,0.0595,0
1205260,2024,Convert This,0.7135,1
1205315,2023,Call Back,0.1718,0
1205369,2023,Mr. Sleepy,0.0945,0
1205384,2024,Cruel: The Cross Village Encounter,0.4,0
1205528,2023,One Night Only,0.0424,0
1205656,2025,Hallow Road,0.0339,0
1205713,2023,The Fine Art,0.0666,0
1205801,2024,Tahoe Joe 2: The Sierra Nevada Bigfoot Conspiracy,0.079,0
1205811,2023,Alternates,0.0019,0
1205911,2024,Slay Ride,0.5465,1
1206083,2025,Conjuring Tapes,0.0119,0
1206189,2023,Killer Vlog,0.0134,0
1206589,2024,The Activated Man,0.0507,0
1206635,2024,A Witch Lives In The Attic,0.0466,0
1206701,2023,Wendigo: The Wrath On Human Garbage,0.1148,0
1206707,2023,Daddy,0.1635,0
1206726,2024,Unvexed,0.4745,0
1206735,2023,Flakkus,0.088,0
1206921,2023,Authentic,0.2699,0
1206956,2023,The Fingernail Taker,0.0532,0
1206989,2024,Teddiscare,0.7096,1
1206999,2023,The Foreverglades,0.0941,0
1207019,2023,The Drawing,0.0237,0
1207024,2023,The Trunk,0.0865,0
1207032,2023,Confined,0.345,0
1207041,2023,Come and Swallow,0.0191,0
1207044,2023,Overnights,0.7898,1
1207191,2023,Old Time Radio: Your Move,0.1461,0
1207292,2023,Cadaverik,0.0074,0
1207348,2024,Alternate,0.0487,0
1207434,2023,"Birds, Beasts and Fishes",0.6223,1
1207525,2024,Down the Drain,0.5541,1
1207556,2023,Pumpkinstein,0.2788,0
1207622,2024,Salt Along the Tongue,0.6456,1
1207637,2024,Project Dorothy,0.0405,0
1207655,2023,The Pit,0.0089,0
1207876,2023,"In the house, alone",0.056,0
1207898,2024,The Jack in the Box Rises,0.1118,0
1207910,2023,Work Dreams,0.0751,0
1208002,2024,The Prodigy,0.0207,0
1208024,2024,Sincerely Saul,0.0331,0
1208069,2024,"End All, Say All",0.1162,0
1208130,2024,Mountain Shark,0.1074,0
1208134,2024,Aliens Return,0.2553,0
1208138,2024,Tsunami Sharks,0.1567,0
1208186,2023,Getaway: The Short Film,0.0382,0
1208388,2024,Noclip,0.0086,0
1208392,2023,"Dude, There's a Body in the Closet",0.0023,0
1208457,2025,STZ,0.2239,0
1208624,2023,Stopping By The Country,0.0269,0
1208629,2023,Body Dawn,0.0179,0
1208704,2024,Dagr,0.2839,0
1208718,2023,Bloody Frickin Mary,0.1396,0
1208818,2023,The Need,0.3479,0
1208878,2023,Butterfly Eyes,0.3427,0
1209152,2025,God Country,0.3306,0
1209231,2023,Killed Alive,0.0634,0
1209323,2023,The Dark Room,0.1721,0
1209827,2023,A Man Goes on a Killing Spree,0.2768,0
1209859,2023,Slumber Slaughter,0.0095,0
1209893,2024,The Estrogen Gospel,0.3616,0
1209994,2023,Error,0.0094,0
1210035,2023,You're All Gonna Die,0.1434,0
1210251,2023,Karate Ghost 2: Dojo of Death,0.9731,1
1210253,2023,Slice 2! Children of the Course,0.9216,1
1210275,2023,The Hunt,0.3695,0
1210378,2024,A Stranger in the Woods,0.2922,0
1210441,2023,Frankie,0.5109,1
1210584,2023,The Dark Sisters,0.1237,0
1210727,2024,Jeffrey's Hell,0.0351,0
1210743,2023,Nuts,0.0591,0
1210816,2023,Portrait of a Decaying Mind,0.0238,0
1210866,2023,Don't Blink,0.0223,0
1211117,2024,Hi! You Are Currently Being Recorded,0.1055,0
1211119,2025,Grind,0.1427,0
1211149,2023,A Portrait of Elizabeth,0.1756,0
1211157,2023,The Girl with the Haunted Vagina,0.3945,0
1211164,2024,Of Dysphoria and Blood,0.0765,0
1211207,2023,Sucesos violentos en el baño de un recital,0.3037,0
1211265,2023,Algae,0.7476,1
1211483,2023,Skal: Fight for Survival,0.159,0
1211507,2023,Ente,0.0038,0
1211572,2023,New Friend,0.5957,1
1211728,2023,100 Candles Game: The Last Possession,0.4388,0
1211825,2024,Solvent,0.59,1
1212137,2023,Superterranean,0.0382,0
1212164,2023,Face,0.0073,0
1212255,2023,Finger Food,0.11,0
1212329,2023,Tales from Pandora's Box Vol. 3,0.3678,0
1212340,2023,A Post Production,0.4668,0
1212416,2023,The Haunting of Dalva House,0.3107,0
1212742,2025,The Rule of Jenny Pen,0.4694,0
1212772,2023,The Chirstman,0.496,0
1213114,2024,Dream Creep,0.038,0
1213167,2023,The Intruder,0.02,0
1213452,2023,Graveraiser,0.0913,0
1213504,2023,WHEN THE CRICKETS STOP SINGING,0.0192,0
1213507,2023,You Promised,0.0411,0
1213674,2023,Crocodylus: Mating Season,0.0845,0
1214040,2023,Watch Me Sleep,0.1363,0
1214140,2025,Monster Island,0.2638,0
1214167,2023,The Trial of a Salesman,0.482,0
1214222,2024,From One Speck to Another,0.0142,0
1214421,2024,What's Wrong With You?,0.0087,0
1214509,2024,In a Violent Nature,0.0744,0
1214555,2024,Mosaic,0.31,0
1214625,2023,The American Ripper,0.3578,0
1214627,2024,ULTIMUS EXITUS,0.4706,0
1214657,2024,Shadow,0.0026,0
1214658,2024,tape.,0.0483,0
1214683,2023,Legend of El Cucuy,0.0528,0
1214699,2024,Wieland,0.1197,0
1214735,2023,Disposable,0.008,0
1214795,2023,Angel Baby,0.0299,0
1214919,2023,Accessory to Murder,0.1538,0
1215026,2024,The Coldness,0.1465,0
1215042,2023,Thin Skinned,0.1102,0
1215077,2025,Gazer,0.1156,0
1215196,2023,The Midnight Caller,0.1575,0
1215211,2023,Strange Things Happen at the Weird House,0.5031,1
1215227,2024,Easter Evil,0.4211,0
1215325,2023,I Bring Joy,0.001,0
1215378,2023,Goblin Mode,0.0167,0
1215392,2023,Hard Cut,0.2501,0
1215441,2023,What Lies,0.019,0
1215707,2025,All Alone Together,0.0227,0
1215834,2024,The Windigo,0.1982,0
1215918,2024,Blackwater Lane,0.3186,0
1216103,2024,Out Come the Wolves,0.4079,0
1216191,2024,Oddity,0.0666,0
1216210,2023,eVil Sublet,0.8347,1
1216358,2023,Sex Game,0.214,0
1216411,2024,Big Bad CGI Monsters,0.243,0
1216498,2023,Lonesome Trailcam,0.1571,0
1216554,2023,Playland: A Dream-O-Vision Experience,0.0351,0
1216559,2023,DIABLO,0.016,0
1216572,2023,After Hours,0.0359,0
1216624,2024,The Depths,0.4108,0
1216645,2025,I Think I'm Alone Now,0.0329,0
1216669,2023,Mothership,0.0438,0
1216784,2024,Sunrise,0.0403,0
1217098,2023,The Looming,0.027,0
1217109,2023,DEMONETIZED,0.0273,0
1217391,2023,Beautiful Stranger,0.0078,0
1217495,2023,Grampy,0.0168,0
1217585,2025,Outbreak,0.1457,0
1217624,2025,The Evolution of Horror Cinema Worldwide,0.0452,0
1217647,2024,Iconic,0.0155,0
1217903,2023,Korruption,0.6672,1
1217939,2023,Incubate,0.2814,0
1217964,2023,521 North Main Street,0.1146,0
1217975,2023,Smiley,0.7748,1
1218092,2023,Eyes Foward,0.0538,0
1218112,2023,"It's an Eldritch Horror, Charlie Brown!",0.0474,0
1218176,2025,The Marianas Web,0.035,0
1218245,2024,Hellhounds,0.7523,1
1218249,2024,Cooking with Kiki,0.9596,1
1218368,2023,Asthenia,0.0314,0
1218472,2024,Portrait of Fear,0.0163,0
1218478,2023,Lip Balm,0.0935,0
1218487,2023,Senses,0.0069,0
1218489,2023,Ritual for Love,0.0477,0
1218493,2025,Ick,0.3916,0
1218653,2023,the tearoom generation,0.0172,0
1218704,2023,The Holy Trinity,0.0684,0
1218716,2023,Death And,0.0394,0
1219156,2023,He Sees You,0.1354,0
1219259,2023,The Reawakening,0.0706,0
1219321,2024,The Book Club,0.1486,0
1219348,2024,They Turned Us into Killers,0.1868,0
1219483,2023,"Blood Actually: A Murder, They Hope Mystery",0.1221,0
1219520,2023,Marvin The Vampire,0.2103,0
1219573,2024,Light,0.0078,0
1219580,2023,FEAR,0.0796,0
1219694,2024,Binary,0.3446,0
1220158,2023,Deadly Display,0.3504,0
1220229,2023,The 12 Slays of Christmas: 2023 Edition,0.5756,1
1220252,2023,The Pointy Slippers,0.0017,0
1220320,2023,Pseudo,0.0118,0
1220445,2024,Desecrated,0.0414,0
1220685,2025,Avem,0.0603,0
1220791,2023,Cholo Zombies Monstro,0.1525,0
1220808,2025,The Monster Beneath Us,0.166,0
1221058,2024,Urban Nightmares: A Found Footage Anthology,0.0809,0
1221099,2024,Road Kill,0.2066,0
1221128,2023,The Abduction,0.7047,1
1221177,2023,Redress,0.0532,0
1221195,2023,NAZAR,0.0301,0
1221296,2023,Kinked,0.2039,0
1221415,2024,Brute 1976,0.1103,0
1221439,2024,DANCING MAN,0.0031,0
1221499,2024,Blood Demons,0.456,0
1221596,2023,The Mummy Murders,0.4001,0
1221597,2023,A Coffin of Stars,0.1711,0
1221676,2023,Case #23,0.0303,0
1221726,2023,The New Girl,0.0387,0
1221947,2023,Amityville Frankenstein,0.1564,0
1222064,2024,River of Blood,0.282,0
1222065,2023,Ron,0.1815,0
1222250,2024,FRIDGE,0.0835,0
1222319,2024,The Silence Story,0.0173,0
1222337,2023,Serial Rabbit 7: Critical Rabbit Theory,0.6192,1
1222378,2024,Derelict,0.0376,0
1222730,2024,Arctic Hollow,0.1461,0
1222894,2024,Breaking Character,0.0609,0
1222912,2023,I Slay On Christmas,0.0288,0
1223050,2024,Roadkill,0.1632,0
1223162,2023,The Last Samoan Zombie,0.4476,0
1223170,2024,Bow 2: The Point of a Storm,0.0787,0
1223338,2024,Hishkenstien: After Dark,0.6412,1
1223545,2023,Sleepyman,0.6684,1
1223664,2024,Stitches,0.6462,1
1224118,2023,Rival,0.3854,0
1224164,2023,No Parpadees,0.0063,0
1224207,2023,Adventures in Bora Bora,0.0427,0
1224327,2024,Come Home,0.0182,0
1224455,2025,Return To The Dark House Of Mystery,0.9748,1
1224479,2023,Amityville Elevator,0.4979,0
1224542,2024,Unachievable Sound of Silence,0.0967,0
1224563,2023,Spring Lakes,0.0096,0
1224578,2023,"Come In, Stranger",0.1787,0
1224612,2024,The Manson Sisters,0.0261,0
1224971,2023,Unrest in Peace,0.052,0
1225060,2023,ITSHAN,0.0215,0
1225067,2023,Silver Night,0.0016,0
1225091,2023,Sex Pervert Kills A Sasquach,0.1019,0
1225202,2025,Round the Decay,0.5485,1
1225377,2024,The Mouse Trap,0.3754,0
1225418,2023,Polybius,0.0353,0
1225557,2023,Blood Moon,0.2215,0
1225559,2023,Prime,0.0249,0
1225572,2025,Screamboat,0.3938,0
1225638,2023,Ouija Clown,0.2742,0
1225648,2024,The Fort,0.1396,0
1225699,2025,BITE,0.3581,0
1225768,2025,The Brooklyn Butcher,0.6842,1
1225836,2024,Escape from Eden,0.1311,0
1225911,2024,The Vanishing of S.S. Willie,0.3291,0
1225964,2024,The Manikin VHS,0.1253,0
1225977,2024,Last Night at Terrace Lanes,0.2695,0
1226107,2024,Taped Up Familys,0.0337,0
1226189,2024,Skater Zombies: The Villain,0.1345,0
1226393,2023,Killer Tales,0.3339,0
1226417,2024,You Cannot Speak,0.008,0
1226578,2024,Longlegs,0.0117,0
1226617,2024,The Salvages,0.8721,1
1226626,2023,Friendly Competition,0.6191,1
1226762,2024,The Last Five Days: The Freak Building,0.0248,0
1226787,2023,VIY: The Lost Tapes,0.051,0
1226840,2024,Things Will Be Different,0.1855,0
1226935,2023,CAM 13,0.0016,0
1226960,2023,Epiplaphobia,0.0047,0
1226963,2024,Beyond The Green,0.0444,0
1227003,2025,Shadow of God,0.0254,0
1227299,2023,Mark of the Werebeard,0.5888,1
1227376,2024,"Cloth, Friendship & Brimstone",0.1697,0
1227379,2023,Opprobrium,0.0055,0
1227615,2023,The Tragedy of MacWonka,0.0057,0
1227630,2023,Ancient Skeleton Joke,0.1581,0
1227667,2023,Good Night Sleep,0.0181,0
1227709,2024,Agonist,0.0165,0
1227907,2023,Redgate,0.107,0
1227990,2024,Out of Plastic,0.1082,0
1228051,2024,The Toxic Mask,0.1931,0
1228057,2025,The Household,0.5946,1
1228128,2024,Terrorise,0.0402,0
1228246,2025,Five Nights at Freddy's 2,0.7201,1
1228463,2023,Behind the Camera,0.0008,0
1228803,2024,Believer,0.0248,0
1228813,2025,Doctor Imperfect and the Perfect Man,0.7557,1
1229244,2025,The Seductress From Hell,0.0237,0
1229248,2024,Star.Wav,0.6916,1
1229262,2024,I Don't Understand You,0.0352,0
1229273,2024,In Search of Fear,0.0296,0
1229320,2023,Buzz Kill,0.9853,1
1229488,2024,Dead Rabbit Skellington,0.2686,0
1229576,2024,Gacy: Serial Killer Next Door,0.0388,0
1229586,2024,Stutter,0.1064,0
1229734,2024,The Inn,0.8311,1
1229793,2023,Shell,0.035,0
1229799,2023,Filming Hole,0.04,0
1229906,2024,Family,0.0491,0
1229910,2025,Kryptic,0.1639,0
1230021,2023,New Skin,0.3076,0
1230045,2024,Hope Chest,0.1109,0
1230046,2024,The Bigfoot Prophecy,0.215,0
1230058,2024,POSSUM,0.4342,0
1230087,2024,Delivery,0.0219,0
1230205,2023,Tunnel Vision,0.1407,0
1230229,2023,Funtime Diagnostics,0.1159,0
1230391,2024,The Bastard Son of Goatman,0.5653,1
1230402,2024,Burn Out,0.1205,0
1230431,2025,The Bizarre Trial of Doctor victor Frankenstien,0.2803,0
1230453,2023,The Resurrection Man,0.048,0
1230747,2023,Under the Bed,0.2302,0
1230796,2024,i am saved,0.0328,0
1230854,2024,Threnody,0.0172,0
1230949,2023,Horror Fever,0.5295,1
1231010,2025,The Severed Sun,0.2341,0
1231011,2024,Lachrymose Primrose,0.2539,0
1231045,2024,Otis The Giant,0.0063,0
1231160,2023,The Dollcatcher,0.1682,0
1231258,2023,Shriek,0.1531,0
1231306,2024,Blood Pizza,0.0638,0
1231554,2023,Who's There?,0.0699,0
1231562,2023,Princeton's in the Mix,0.7277,1
1231577,2023,78,0.0023,0
1231585,2024,Just Leave,0.0057,0
1231683,2024,Foos,0.1512,0
1231912,2025,Unholy,0.0375,0
1232050,2024,Sleigh,0.2715,0
1232062,2024,The Ceremony Is About to Begin,0.0548,0
1232087,2023,Redhead,0.1036,0
1232175,2023,Woe,0.2037,0
1232181,2023,Infernal Flesh,0.9033,1
1232220,2024,Tapped,0.7531,1
1232322,2024,The Bleed,0.2524,0
1232466,2024,Boney Island Reality Show,0.1203,0
1232468,2024,The Grimm Backward,0.0288,0
1232479,2024,William K. Dozier III’s Version of –The Raven,0.4721,0
1232546,2025,Until Dawn,0.2646,0
1232596,2023,KTHAI,0.0144,0
1232645,2024,The Vampire Next Door,0.1111,0
1232663,2023,That Time of the Month,0.0493,0
1232669,2024,LIGHT,0.0246,0
1232787,2023,The Puppeteer,0.0586,0
1232910,2023,The Black Ribbon,0.102,0
1232933,2025,Fear Below,0.4159,0
1232998,2023,STATIC SCREAMERS,0.0369,0
1233084,2024,The Ones Who Watch,0.0053,0
1233136,2023,Night Rain,0.267,0
1233141,2024,Fire Burning,0.005,0
1233150,2024,Custom,0.1413,0
1233202,2025,Parallax Of The Liminal Void,0.3723,0
1233210,2023,The Heiress,0.3643,0
1233231,2024,Overtime,0.7011,1
1233303,2024,Guess Who,0.0097,0
1233413,2025,Sinners,0.0401,0
1233432,2024,Voices Carry,0.0513,0
1233434,2024,The Chickenman Cometh,0.0598,0
1233436,2023,Katyusha,0.5426,1
1233449,2023,A Bag,0.0043,0
1233460,2023,Sleeping with Demons,0.8574,1
1233512,2024,Murdaritaville,0.1398,0
1233571,2023,The Hanged Girl,0.169,0
1233776,2024,Cellphone,0.0436,0
1233790,2024,River of Ghosts,0.0445,0
1234008,2024,Bring Me A Skin For Dancing In,0.7637,1
1234015,2024,The Gocuyyeh Tapes,0.0278,0
1234076,2023,Lucid,0.0389,0
1234119,2024,The Peach Parlour,0.0298,0
1234194,2024,Test Screening,0.0697,0
1234317,2023,The Chant of July,0.3145,0
1234414,2024,Paranormal Activity,0.0113,0
1234458,2024,Epitaph of the Detective,0.0056,0
1234731,2025,Anaconda,0.1307,0
1234752,2024,The Last Call,0.8226,1
1234759,2024,Sunday Driver,0.9244,1
1234764,2024,The Foreboding: Fractured,0.1209,0
1234861,2023,It's with You Now,0.063,0
1234905,2024,Bogieville,0.0694,0
1234931,2023,The Wail of the Banshee,0.1209,0
1234940,2023,"Uncanny, Uncanny",0.0862,0
1234941,2024,A Knife in the Dark,0.1745,0
1234948,2024,Análogos,0.0199,0
1234986,2023,Consumption,0.1027,0
1235192,2025,Wormtown,0.0322,0
1235293,2024,Volatile Autonomy,0.0021,0
1235352,2024,The Things You Said On That Cloudy Day,0.0096,0
1235382,2024,Preserved Glass Girls,0.0184,0
1235396,2023,Amityville Job Interview,0.175,0
1235501,2024,Killington,0.0466,0
1235665,2024,Hotel Trancesylvania,0.1553,0
1235715,2024,The Devil Followed Me Home,0.0791,0
1235766,2024,Witchcrafted,0.7581,1
1235770,2024,Chimera,0.0443,0
1235938,2024,Ensnared,0.069,0
1236037,2024,Things Visible and Invisible,0.0155,0
1236204,2025,Birthrite,0.0847,0
1236306,2024,Five Minutes,0.0255,0
1236377,2024,Crate Dog,0.1548,0
1236416,2024,Wolves Against the World,0.1109,0
1236418,2024,Looky-Loo,0.0758,0
1236469,2025,Night Shoot,0.1899,0
1236471,2025,Everyone Is Going to Die,0.0143,0
1236706,2025,Prey for the Bride,0.188,0
1236769,2024,Dr. Sander's Sleep Cure,0.1501,0
1236868,2024,Blood Gorge,0.7378,1
1236922,2023,Bus Stop,0.0563,0
1236935,2024,My Bloody Galentine,0.1309,0
1237000,2024,Earworm,0.3698,0
1237007,2023,BlackHills.mov,0.28,0
1237059,2024,There is a Monster,0.0076,0
1237364,2024,LET’S DANCE,0.0358,0
1237376,2024,Murder Mystery,0.0644,0
1237394,2023,A Corpse for Christmas,0.9657,1
1237397,2024,Territory,0.0068,0
1237401,2024,Lizzie Lazarus,0.7191,1
1237456,2024,Vexanthrone,0.7592,1
1237814,2024,Bigfoot Evidence: Oregon,0.0841,0
1237883,2025,Your Husband Was a Good Man,0.379,0
1237914,2023,Hallucinogenic Border,0.689,1
1237985,2025,Evil Puddle,0.0192,0
1238181,2024,It Burns,0.0097,0
1238278,2023,Sinner,0.0142,0
1238283,2024,The Aug-Tech,0.0165,0
1238437,2023,Brides of Boogeymen,0.0111,0
1238505,2024,Spending Some Time Together,0.016,0
1238541,2024,My Cannibal Crush,0.0556,0
1238552,2024,Agony,0.3143,0
1238742,2023,Photographic Valarie,0.019,0
1238773,2023,The Lucena Position,0.0148,0
1239327,2023,Two Women Make a Lunch Plan,0.3604,0
1239390,2025,Monsters Within,0.7799,1
1239395,2024,Delivery,0.0044,0
1239456,2024,Quadrant,0.7002,1
1239468,2024,Death Streamer,0.3357,0
1239657,2023,The Last Beta Player,0.1859,0
1239679,2023,Skeleton Xylophone,0.1713,0
1239693,2024,"Help, I'm Alien Pregnant",0.1249,0
1239764,2023,My Baby,0.0342,0
1239773,2023,Very Frightening Tales,0.1425,0
1239806,2024,The Watergaw,0.0314,0
1239825,2023,Living Nightmare,0.0513,0
1239852,2023,Sis-Ter,0.0409,0
1239940,2024,Fake Friend,0.0024,0
1239944,2024,Kanbalhi,0.0482,0
1240095,2024,TO PLAY A MEMORY,0.01,0
