id,title,original_title,original_language,ocr_source,ocr_chars,ocr_lang,ocr_lang_score,overlap_title,overlap_original,overlap_max_local,translated,overlap_translated,overlap_max,translate_error,suspect
734507,Damned Gold,Ядуугийн зовлон 2,mn,detecttext_alllang,104,mn,0.7757,0.0,0.0,0.0,1,0.0,0.0,,1
734516,Death Is Here,笔仙惊魂,zh,detecttext_alllang,146,ro,0.1799,0.0,0.0,0.0,1,0.0,0.0,,1
734875,A Casa 668,A Casa 668,pt,detecttext_alllang,7,ro,0.3706,0.0,0.0,0.0,1,0.0,0.0,,1
735156,Enter the Sinister Set of 'Cry Wolf': A Tour with Actor Julian Morris,Enter the Sinister Set of 'Cry Wolf': A Tour with Actor Julian Morris,en,detecttext_essay,16,en,0.7797,0.1667,0.1667,0.1667,0,,0.1667,,1
735933,African Kung-Fu Nazis,African Kung-Fu Nazis,en,detecttext_essay,5,tl,0.7668,0.25,0.25,0.25,1,0.0,0.25,,1
735981,Karen,Karen,en,detecttext_essay,9,en,0.6146,0.0,0.0,0.0,0,,0.0,,1
736377,Goreinvasión,Goreinvasión,es,detecttext_alllang,475,es,0.9329,0.0,0.0,0.0,1,0.0,0.0,,1
736447,Ninja Dream,Ninja Dream,en,detecttext_essay,42,et,0.578,0.0,0.0,0.0,1,0.0,0.0,,1
736553,Desolación,Desolación,es,detecttext_alllang,225,es,0.3325,0.0,0.0,0.0,1,0.0,0.0,,1
736611,Ravenstein,Ravenstein,en,detecttext_essay,44,lt,0.1805,0.0,0.0,0.0,1,0.0,0.0,,1
736631,Magamagashi 1 - Cursed woman,凶 まがまがし 1 呪女,ja,detecttext_alllang,31,en,0.4086,0.0,0.0,0.0,0,,0.0,,1
736845,Captain Blackbeard,Capitán Barbanegra,es,detecttext_alllang,275,en,0.3469,0.0,0.0,0.0,0,,0.0,,1
736899,Morok,Morok,es,detecttext_alllang,201,ceb,0.0914,0.0,0.0,0.0,1,0.0,0.0,,1
737008,Takut Ke Tak,Takut Ke Tak,ms,detecttext_alllang,177,ms,0.2396,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
737259,A Bit Of Fun,A Bit Of Fun,en,detecttext_essay,21,en,0.9235,0.3333,0.3333,0.3333,0,,0.3333,,1
737322,,,,detecttext_essay,14,en,0.9188,0.0,0.0,0.0,0,,0.0,,1
737384,Faust,Faust,pl,detecttext_alllang,23,en,0.761,0.0,0.0,0.0,0,,0.0,,1
737595,616,616,es,detecttext_alllang,36,en,0.9365,0.0,0.0,0.0,0,,0.0,,1
737736,,,,detecttext_essay,32,en,0.9852,0.0,0.0,0.0,0,,0.0,,1
737853,Snow Falls,Snow Falls,en,detecttext_essay,154,en,0.999,0.0,0.0,0.0,0,,0.0,,1
737974,İntikam Soğuk Duş,İntikam Soğuk Duş,en,detecttext_essay,427,id,0.5463,0.0,0.0,0.0,1,0.0,0.0,,1
738008,Narrow,Narrow,en,detecttext_essay,30,en,0.9467,0.0,0.0,0.0,0,,0.0,,1
738141,Dandelions,Dandelions,en,detecttext_essay,269,id,0.2368,0.0,0.0,0.0,1,0.0,0.0,,1
738509,,,,detecttext_essay,102,en,0.4845,0.0,0.0,0.0,0,,0.0,,1
738515,Disturbed,Perturbado,es,detecttext_alllang,10,en,0.4666,0.0,0.0,0.0,0,,0.0,,1
738661,,,,detecttext_essay,64,en,0.5461,0.0,0.0,0.0,0,,0.0,,1
738756,The Killer Walks Among Us,The Killer Walks Among Us,en,detecttext_essay,18,de,0.3663,0.2,0.2,0.2,1,0.2,0.2,,1
738914,,,,detecttext_essay,456,en,0.3402,0.0,0.0,0.0,0,,0.0,,1
739399,Demon Mind,Demon Mind,ru,detecttext_alllang,19,en,0.9721,0.0,0.0,0.0,0,,0.0,,1
739887,The Four Horsemen of the Apocalypse,The Four Horsemen of the Apocalypse,en,detecttext_essay,81,en,0.4312,0.0,0.0,0.0,0,,0.0,,1
740513,A Chocolate Tale,A Chocolate Tale,en,detecttext_essay,14,ceb,0.3336,0.0,0.0,0.0,1,0.0,0.0,,1
740594,,,,detecttext_essay,106,et,0.1356,0.0,0.0,0.0,0,,0.0,,1
740611,,,,detecttext_essay,13,en,0.973,0.0,0.0,0.0,0,,0.0,,1
740627,Love and Revenge... With a Meat Cleaver,Gharam Wa-Intiqam... Bis-Satur,ar,detecttext_alllang,241,ar,1.0,0.0,0.0,0.0,1,0.1667,0.1667,,1
740813,Squish,Sprötch,fr,detecttext_alllang,472,en,0.3238,0.0,0.0,0.0,0,,0.0,,1
740822,Kidnapped Soul,靈語,zh,detecttext_alllang,184,en,0.7671,0.0,0.0,0.0,0,,0.0,,1
741021,The Human-eating Stone Bench,Ghế Đá Ăn Thịt Người,vi,detecttext_alllang,85,vi,0.9915,0.0,0.3333,0.3333,1,0.0,0.3333,,1
741130,Casa do Capeta,Casa do Capeta,pt,detecttext_alllang,40,es,0.4311,0.0,0.0,0.0,1,0.0,0.0,,1
741174,Monster,Monster,en,detecttext_essay,8,en,0.8738,0.0,0.0,0.0,0,,0.0,,1
741581,Drácula mascafierro,Drácula mascafierro,en,detecttext_essay,70,nl,0.2312,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
741631,Mime,Mime,nl,detecttext_alllang,349,nl,0.1726,0.0,0.0,0.0,1,0.0,0.0,,1
741635,Stuck,Stuck,en,detecttext_essay,5,es,0.9902,0.0,0.0,0.0,1,0.0,0.0,,1
741835,Alone,Alone,en,detecttext_essay,6,en,0.9966,0.0,0.0,0.0,0,,0.0,,1
741887,,,,detecttext_essay,14,su,0.1854,0.0,0.0,0.0,0,,0.0,,1
741972,Antithese,Antithese,de,detecttext_alllang,67,de,0.9549,0.0,0.0,0.0,1,0.0,0.0,,1
742107,Inheritance,Inheritance,,detecttext_essay,79,et,0.3485,0.0,0.0,0.0,1,0.0,0.0,,1
742312,The Pasturage,Pasishteto,en,detecttext_essay,240,pt,0.3542,0.0,0.0,0.0,1,0.0,0.0,,1
742492,A Beast in Love,恋するけだもの,ja,detecttext_alllang,200,en,0.1981,0.0,0.0,0.0,0,,0.0,,1
742898,Shout: Angels Crying,シャウト 天使の叫び,ja,detecttext_alllang,22,en,0.7745,0.0,0.0,0.0,0,,0.0,,1
742961,Facelift,Facelift,en,detecttext_essay,51,en,0.7454,0.0,0.0,0.0,0,,0.0,,1
742963,Fear of the Woods,Fear of the Woods,en,detecttext_essay,30,es,0.4978,0.25,0.25,0.25,1,0.25,0.25,,1
743044,Tales of the Bizarre: Vol. 3,世にも奇妙な物語 vol. 3,ja,detecttext_alllang,28,en,0.9527,0.2,0.0,0.2,0,,0.2,,1
743394,Kelana,Kelana,id,detecttext_alllang,35,su,0.2274,0.0,0.0,0.0,1,0.0,0.0,,1
743569,KFK,KFK,es,detecttext_alllang,111,es,0.7253,0.0,0.0,0.0,1,0.0,0.0,,1
744388,Verdict,Verdict,,detecttext_essay,111,en,0.2669,0.0,0.0,0.0,0,,0.0,,1
744456,Working with a Master: John Landis,Working with a Master: John Landis,en,detecttext_essay,14,en,0.5581,0.0,0.0,0.0,0,,0.0,,1
744549,Raal,Raal,en,detecttext_alllang,136,en,0.9893,0.0,0.0,0.0,0,,0.0,,1
744746,Caveat,Caveat,en,detecttext_essay,5,en,0.9263,0.0,0.0,0.0,0,,0.0,,1
744750,Held,Held,en,detecttext_essay,7,en,0.9326,0.0,0.0,0.0,0,,0.0,,1
745264,Georgia,조지아,ko,detecttext_alllang,99,en,0.8082,0.0,0.0,0.0,0,,0.0,,1
745299,Ang Mga Aswang,Ang Mga Aswang,tl,detecttext_alllang,360,en,0.8152,0.3333,0.3333,0.3333,0,,0.3333,,1
745868,Miimaland,Miimaland,ms,detecttext_alllang,123,id,0.5132,0.0,0.0,0.0,1,0.0,0.0,,1
746059,Kokkuri-san: Nihon-ban,こっくりさん　日本版,ja,detecttext_alllang,65,en,0.9907,0.0,0.0,0.0,0,,0.0,,1
746115,Tales of the Bizarre: 2014 Spring Special,世にも奇妙な物語 '14春の特別編,ja,detecttext_alllang,7,en,1.0,0.1429,0.0,0.1429,0,,0.1429,,1
746128,Real Jinro Game,リアル人狼ゲーム,ja,detecttext_alllang,77,fr,0.5702,0.0,0.0,0.0,1,0.0,0.0,,1
746283,Extraña regresión,Extraña regresión,es,detecttext_alllang,18,en,0.6834,0.0,0.0,0.0,0,,0.0,,1
746685,Wonderful Paradise,脳天パラダイス,ja,detecttext_alllang,196,en,0.4327,0.0,0.0,0.0,0,,0.0,,1
746689,Siren,Siren,en,detecttext_essay,265,id,0.2488,0.0,0.0,0.0,1,0.0,0.0,,1
746729,The Darkest Sorrows,The Darkest Sorrows,en,detecttext_essay,310,fr,0.6171,0.0,0.0,0.0,1,0.0,0.0,,1
746891,Hive Mind,Hive Mind,en,detecttext_essay,141,en,0.9778,0.0,0.0,0.0,0,,0.0,,1
747156,Prey,Prey,en,detecttext_essay,62,en,0.951,0.0,0.0,0.0,0,,0.0,,1
747424,Ghost,Ghost,en,detecttext_essay,5,fi,0.9367,0.0,0.0,0.0,1,0.0,0.0,,1
747429,Ctin!,Ctin!,en,detecttext_essay,170,fr,0.2956,0.0,0.0,0.0,1,0.0,0.0,,1
747463,,,,detecttext_essay,9,en,0.8579,0.0,0.0,0.0,0,,0.0,,1
747578,,,,detecttext_essay,11,en,0.7235,0.0,0.0,0.0,0,,0.0,,1
747592,Frankenström,Frankenström,fi,detecttext_alllang,264,fi,0.8747,0.0,0.0,0.0,1,0.0,0.0,,1
747593,Firstborn,Firstborn,,detecttext_essay,9,en,0.9448,0.0,0.0,0.0,0,,0.0,,1
747746,Ezham Rathri,ഏഴാം രാത്രി,ml,detecttext_alllang,195,id,0.4635,0.0,0.0,0.0,1,0.0,0.0,,1
747747,Asih 2,Asih 2,id,detecttext_alllang,5,su,0.5031,0.0,0.0,0.0,1,0.0,0.0,,1
747816,Evil Night,Evil Night,en,detecttext_essay,264,et,0.2331,0.0,0.0,0.0,1,0.0,0.0,,1
747817,Fujiko Fujio A no Mumako,藤子不二雄Aの夢魔子,ja,detecttext_alllang,19,en,0.8752,0.0,0.0,0.0,0,,0.0,,1
747822,The Tell-Tale Heart,The Tell-Tale Heart,en,detecttext_alllang,142,de,0.9563,0.0,0.0,0.0,1,0.25,0.25,,1
748286,Personae,Personae,fr,detecttext_alllang,330,en,0.2054,0.0,0.0,0.0,0,,0.0,,1
748939,Itsy Bitsy Spider,Itsy Bitsy Spider,en,detecttext_essay,17,en,0.7229,0.3333,0.3333,0.3333,0,,0.3333,,1
749029,Hidden in the Dark,Hidden in the Dark,en,detecttext_essay,241,et,0.1902,0.0,0.0,0.0,1,0.25,0.25,,1
749240,In Search of Darkness: Part II,In Search of Darkness: Part II,en,detecttext_essay,106,en,0.9249,0.3333,0.3333,0.3333,0,,0.3333,,1
749519,,,,detecttext_essay,342,fi,0.2296,0.0,0.0,0.0,0,,0.0,,1
749611,Blood of the Undead: The Final Chapter,Blood of the Undead: The Final Chapter,en,detecttext_essay,42,en,0.3858,0.0,0.0,0.0,0,,0.0,,1
750206,Cry,Cry,en,detecttext_essay,33,en,0.9948,0.0,0.0,0.0,0,,0.0,,1
750522,The Loft,The Loft,en,detecttext_essay,93,,,0.0,0.0,0.0,1,0.0,0.0,,1
750620,FUN.,FUN.,en,detecttext_essay,442,et,0.3191,0.0,0.0,0.0,1,0.0,0.0,,1
750895,,,,detecttext_essay,78,fi,0.2893,0.0,0.0,0.0,0,,0.0,,1
750914,Smiley Face,Smiley Face,en,detecttext_essay,36,de,0.9676,0.0,0.0,0.0,1,0.0,0.0,,1
751004,,,,detecttext_essay,68,en,0.3477,0.0,0.0,0.0,0,,0.0,,1
751062,Deeflowered,Deeflowered,en,detecttext_essay,33,en,0.9386,0.0,0.0,0.0,0,,0.0,,1
751213,Necrochorume,Necrochorume,pt,detecttext_alllang,531,pt,0.9907,0.0,0.0,0.0,1,0.0,0.0,,1
751494,Manne No 13,Manne No 13,kn,detecttext_alllang,121,en,0.592,0.0,0.0,0.0,0,,0.0,,1
751583,Beyond McNasty: Filthy McNasty 4,Beyond McNasty: Filthy McNasty 4,,detecttext_essay,46,en,0.8521,0.3333,0.3333,0.3333,0,,0.3333,,1
751626,Kathy,Kathy,en,detecttext_essay,4,pt,0.5978,0.0,0.0,0.0,1,0.0,0.0,,1
751856,Mr. Thisforthat,Mr. Thisforthat,en,detecttext_essay,442,en,0.3579,0.0,0.0,0.0,0,,0.0,,1
751969,,,,detecttext_essay,225,en,0.7792,0.0,0.0,0.0,0,,0.0,,1
752001,Victims,Victims,en,detecttext_essay,89,en,0.9098,0.0,0.0,0.0,0,,0.0,,1
752144,Mr. Ticklez,Mr. Ticklez,en,detecttext_essay,6,en,0.988,0.0,0.0,0.0,0,,0.0,,1
752148,Scary Stories to Tell by the Campfire: The Green Ribbon,Scary Stories to Tell by the Campfire: The Green Ribbon,en,detecttext_essay,303,en,0.9578,0.2222,0.2222,0.2222,0,,0.2222,,1
752200,There Is Somebody In Your House,There Is Somebody In Your House,en,detecttext_essay,57,en,0.9983,0.0,0.0,0.0,0,,0.0,,1
752290,RESURRECTION OF MEPHISTOPHELES,RESURRECTION OF MEPHISTOPHELES,en,detecttext_essay,36,et,0.5466,0.0,0.0,0.0,1,0.0,0.0,,1
752295,MARTYRDOM,MARTYRDOM,en,detecttext_essay,41,tl,0.2317,0.0,0.0,0.0,1,0.0,0.0,,1
752510,Tin Can,Tin Can,en,detecttext_essay,8,pl,0.9468,0.0,0.0,0.0,1,0.0,0.0,,1
752721,The Other Side,Andra sidan,sv,detecttext_alllang,18,en,0.9968,0.3333,0.0,0.3333,0,,0.3333,,1
753443,Investigation of Indian Cabin Rd,Investigation of Indian Cabin Rd,en,detecttext_essay,24,et,0.6972,0.2,0.2,0.2,1,0.0,0.2,,1
753931,Blade of Death,Blade of Death,,detecttext_essay,49,en,0.4517,0.3333,0.3333,0.3333,0,,0.3333,,1
753941,Well,Pozo,es,detecttext_alllang,419,es,0.4925,0.0,0.0,0.0,1,0.0,0.0,,1
754005,Ветки,Ветки,ru,detecttext_alllang,21,mk,0.2916,0.0,0.0,0.0,1,0.0,0.0,,1
754195,Shut Eye,Shut Eye,en,detecttext_essay,303,ht,0.1357,0.0,0.0,0.0,1,0.0,0.0,,1
754218,C.A.M.,C.A.M.,en,detecttext_essay,252,en,0.9216,0.0,0.0,0.0,0,,0.0,,1
754408,Decline,Decline,en,detecttext_essay,9,en,0.9655,0.0,0.0,0.0,0,,0.0,,1
754934,Son,Son,en,detecttext_essay,5,en,0.9143,0.0,0.0,0.0,0,,0.0,,1
754983,Voices,Voices,en,detecttext_essay,308,en,0.9927,0.0,0.0,0.0,0,,0.0,,1
755211,,,,detecttext_essay,18,en,0.6613,0.0,0.0,0.0,0,,0.0,,1
755350,Screenshot,Screenshot,en,detecttext_essay,11,en,0.9738,0.0,0.0,0.0,0,,0.0,,1
755521,Malapetaka,Malapetaka,id,detecttext_alllang,209,tl,0.1474,0.0,0.0,0.0,1,0.0,0.0,,1
755561,Folaim - Math Night,فليم - ليلة الرياضيات,en,detecttext_essay,4,,,0.0,0.0,0.0,1,0.0,0.0,,1
756075,Bloodline,خط دم,ar,detecttext_alllang,34,ar,1.0,0.0,0.0,0.0,1,0.0,0.0,,1
756132,The Samejima Incident,真･鮫島事件,ja,detecttext_alllang,206,en,0.5775,0.0,0.0,0.0,0,,0.0,,1
756167,Sitsit,Sitsit,tl,detecttext_alllang,231,en,0.911,0.0,0.0,0.0,0,,0.0,,1
756194,Stoję za Tobą,Stoję za Tobą,pl,detecttext_alllang,579,pl,0.7852,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
756239,Noah,Noah,fr,detecttext_alllang,547,fr,0.5995,0.0,0.0,0.0,1,0.0,0.0,,1
756341,,,,detecttext_essay,345,en,0.5445,0.0,0.0,0.0,0,,0.0,,1
756426,Year of The Cat,Ano do Gato,pt,detecttext_alllang,275,pt,0.4075,0.0,0.3333,0.3333,1,0.0,0.3333,,1
756524,Victim of Love,Victim of Love,da,detecttext_alllang,268,en,0.3234,0.3333,0.3333,0.3333,0,,0.3333,,1
756599,,,,detecttext_essay,35,en,0.2098,0.0,0.0,0.0,0,,0.0,,1
756627,,,,detecttext_essay,328,et,0.3176,0.0,0.0,0.0,0,,0.0,,1
756693,Bunuwirah,بونويرة,en,detecttext_essay,79,sv,0.2901,0.0,0.0,0.0,1,0.0,0.0,,1
756774,Lane 9,Lane 9,en,detecttext_essay,5,en,0.8563,0.0,0.0,0.0,0,,0.0,,1
756830,Warm Blood,Warm Blood,en,detecttext_essay,176,de,0.9913,0.0,0.0,0.0,1,0.0,0.0,,1
757269,Zurviving,Zurviving,,detecttext_essay,111,en,0.8491,0.0,0.0,0.0,0,,0.0,,1
757344,Clout,Clout,en,detecttext_essay,48,en,0.9909,0.0,0.0,0.0,0,,0.0,,1
757345,Blackout,Blackout,en,detecttext_essay,106,en,0.9869,0.0,0.0,0.0,0,,0.0,,1
757351,Necroman,Necroman,tr,detecttext_alllang,438,en,0.4415,0.0,0.0,0.0,0,,0.0,,1
757686,Tupilak,Tupilak,fr,detecttext_alllang,131,en,0.9715,0.0,0.0,0.0,0,,0.0,,1
757709,M is for Mermaid,M is for Mermaid,,detecttext_essay,31,en,0.9026,0.0,0.0,0.0,0,,0.0,,1
757855,Katy,Katy,en,detecttext_essay,342,en,0.8279,0.0,0.0,0.0,0,,0.0,,1
758241,Wreck,Wreck,en,detecttext_essay,8,en,0.9629,0.0,0.0,0.0,0,,0.0,,1
758279,Rebirth,Rebirth,en,detecttext_essay,90,en,0.968,0.0,0.0,0.0,0,,0.0,,1
758292,Key Lime Voodoo,Key Lime Voodoo,en,detecttext_essay,37,en,0.9765,0.0,0.0,0.0,0,,0.0,,1
758439,I Rot,I Rot,en,detecttext_essay,58,en,0.4244,0.0,0.0,0.0,0,,0.0,,1
758870,GSKD-001 Cherishing,GSKD-001 Cherishing,ja,detecttext_alllang,18,en,0.9848,0.0,0.0,0.0,0,,0.0,,1
759193,Couples Therapy,Couples Therapy,en,detecttext_essay,27,,,0.0,0.0,0.0,1,0.0,0.0,,1
759198,Imago,Imago,de,detecttext_alllang,196,de,0.3273,0.0,0.0,0.0,1,0.0,0.0,,1
759239,The Hangry Dead,The Hangry Dead: The Biggest Instagram Movie Ever,en,detecttext_essay,59,en,0.4994,0.3333,0.1429,0.3333,0,,0.3333,,1
759335,GWAR - Scumdogs XXX Live! The 30th Anniversary Reunion Show,GWAR - Scumdogs XXX Live! The 30th Anniversary Reunion Show,en,detecttext_alllang,9,es,0.3541,0.2222,0.2222,0.2222,1,0.2222,0.2222,,1
759644,ALTLAST,ALTLAST,de,detecttext_alllang,174,de,0.343,0.0,0.0,0.0,1,0.0,0.0,,1
759665,Hunters,Hunters,en,detecttext_essay,400,id,0.1431,0.0,0.0,0.0,1,0.0,0.0,,1
759908,Dark Figures,Dark Figures,en,detecttext_essay,312,en,0.8666,0.0,0.0,0.0,0,,0.0,,1
759917,The Cursed Lesson,요가학원: 죽음의 쿤달리니,ko,detecttext_alllang,43,en,0.3555,0.0,0.0,0.0,0,,0.0,,1
760271,Veins,Veins,en,detecttext_essay,42,da,0.3199,0.0,0.0,0.0,1,0.0,0.0,,1
761042,Go Nagai's Scary Zone 2: Senki,永井豪のこわいゾーン２　戦鬼,ja,detecttext_alllang,22,en,0.9549,0.0,0.0,0.0,0,,0.0,,1
761066,10 Minutos,10 Minutos,pt,detecttext_alllang,20,es,0.6176,0.0,0.0,0.0,1,0.0,0.0,,1
761116,From the Dark,From the Dark,en,detecttext_essay,11,en,0.752,0.3333,0.3333,0.3333,0,,0.3333,,1
761191,Zenigata Heiji: Ghost Lord,銭形平次捕物控　幽霊大名,ja,detecttext_alllang,26,en,0.9999,0.0,0.0,0.0,0,,0.0,,1
761556,Arachnarche,Arachnarche,en,detecttext_alllang,11,fr,0.4298,0.0,0.0,0.0,1,0.0,0.0,,1
761563,Medusa: Queen of the Serpents,Medusa: Queen of the Serpents,en,detecttext_essay,6,en,0.3808,0.2,0.2,0.2,0,,0.2,,1
761574,Rotten Faith,Antônia,pt,detecttext_alllang,553,pt,0.8815,0.0,0.0,0.0,1,0.0,0.0,,1
761610,Swipe,اعےفتوا,ur,detecttext_alllang,20,ar,0.9997,0.0,0.0,0.0,1,0.0,0.0,,1
761848,Imposter,Imposter,en,detecttext_essay,242,nl,0.2262,0.0,0.0,0.0,1,0.0,0.0,,1
761869,Game,Game,en,detecttext_essay,24,de,0.2821,0.0,0.0,0.0,1,0.0,0.0,,1
762457,Axe Massacre,Axe Massacre,en,detecttext_essay,294,et,0.4838,0.0,0.0,0.0,1,0.0,0.0,,1
762587,Climbing,클라이밍,ko,detecttext_alllang,46,es,0.3683,0.0,0.0,0.0,1,0.0,0.0,,1
762842,Shelter in Place,Shelter in Place,en,detecttext_essay,15,en,0.4549,0.3333,0.3333,0.3333,0,,0.3333,,1
763053,Brides of Satan,Brides of Satan,en,detecttext_essay,51,en,0.9978,0.3333,0.3333,0.3333,0,,0.3333,,1
763080,Battlefield Baseball,地獄甲子園,ja,detecttext_alllang,14,sw,0.6429,0.0,0.0,0.0,1,0.0,0.0,,1
763209,Cactus Jack,Cactus Jack,en,detecttext_essay,12,en,0.6294,0.0,0.0,0.0,0,,0.0,,1
763453,Turn Off Your Bloody Phone: Norman J. Warren and the Ghost,Turn Off Your Bloody Phone: Norman J. Warren and the Ghost,,detecttext_essay,4,is,0.1919,0.0,0.0,0.0,1,0.0,0.0,,1
763531,Meeting,Meeting,en,detecttext_essay,4,en,0.9999,0.0,0.0,0.0,0,,0.0,,1
764215,Irandam Kuththu,இரண்டாம் குத்து,ta,detecttext_alllang,283,en,0.7741,0.0,0.0,0.0,0,,0.0,,1
764414,The Burrow,The Burrow,fr,detecttext_alllang,26,en,0.9474,0.0,0.0,0.0,0,,0.0,,1
764595,Kuşatma,Kuşatma,tr,detecttext_alllang,296,tr,0.742,0.0,0.0,0.0,1,0.0,0.0,,1
764620,Love You Forever,Love You Forever,en,detecttext_essay,16,en,0.389,0.0,0.0,0.0,0,,0.0,,1
764750,The nigthmare,The nigthmare,es,detecttext_alllang,12,en,0.9876,0.0,0.0,0.0,0,,0.0,,1
764813,The Project,The Project,en,detecttext_essay,403,et,0.1698,0.0,0.0,0.0,1,0.0,0.0,,1
764814,Lumberjacked,Lumberjacked,en,detecttext_essay,11,en,0.3911,0.0,0.0,0.0,0,,0.0,,1
764930,Filth,Filth,en,detecttext_alllang,217,en,0.9324,0.0,0.0,0.0,0,,0.0,,1
765012,Master Pieces,Master Pieces,en,detecttext_essay,391,en,0.9197,0.0,0.0,0.0,0,,0.0,,1
765860,The Time in the Wall,Il tempo nel muro,it,detecttext_alllang,12,en,0.9228,0.0,0.0,0.0,0,,0.0,,1
765996,Toxic Man,Toxic Man,en,detecttext_essay,8,fr,0.4448,0.0,0.0,0.0,1,0.0,0.0,,1
766032,Butterfly,Mariposa,es,detecttext_alllang,36,es,0.9613,0.0,0.0,0.0,1,0.0,0.0,,1
766457,Dudecreeps,Dudecreeps,en,detecttext_essay,35,en,0.9258,0.0,0.0,0.0,0,,0.0,,1
766505,Quitter,Quitter,en,detecttext_essay,54,en,0.7312,0.0,0.0,0.0,0,,0.0,,1
766764,Bricks,Bricks,en,detecttext_essay,7,en,0.8219,0.0,0.0,0.0,0,,0.0,,1
766785,Wake Up,Acorde,pt,detecttext_alllang,257,pt,0.3083,0.0,0.0,0.0,1,0.0,0.0,,1
767615,Encounters,Encounters,en,detecttext_essay,102,en,0.9461,0.0,0.0,0.0,0,,0.0,,1
767864,Backwoods,Backwoods,en,detecttext_essay,160,en,0.9942,0.0,0.0,0.0,0,,0.0,,1
768370,The Note Book,The Note Book,en,detecttext_essay,503,en,0.2954,0.3333,0.3333,0.3333,0,,0.3333,,1
768596,Chiyohime Senki,千代姫戦鬼,ja,detecttext_alllang,42,en,0.416,0.0,0.0,0.0,0,,0.0,,1
768603,Chiyohime Senki II,千代姫戦鬼 II,ja,detecttext_alllang,44,hu,0.1989,0.3333,0.0,0.3333,1,0.0,0.3333,,1
769011,Something Always Happens,Something Always Happens,,detecttext_essay,199,ht,0.4579,0.0,0.0,0.0,1,0.0,0.0,,1
769286,Great Prophecy: The Revival of the Giant,大予言 復活の巨神,ja,detecttext_alllang,164,en,0.6659,0.1667,0.0,0.1667,0,,0.1667,,1
769629,Nuns: An Italian Horror Story,Nuns: An Italian Horror Story,en,detecttext_essay,588,en,0.2373,0.2,0.2,0.2,0,,0.2,,1
770107,Mary,Mary,,detecttext_essay,68,en,0.9646,0.0,0.0,0.0,0,,0.0,,1
770371,Tales of Death,Contos da Morte,pt,detecttext_alllang,221,pt,0.537,0.0,0.3333,0.3333,1,0.0,0.3333,,1
770436,Unseen,Unseen,en,detecttext_essay,494,fi,0.2483,0.0,0.0,0.0,1,0.0,0.0,,1
770549,,,,detecttext_essay,11,fi,0.6133,0.0,0.0,0.0,0,,0.0,,1
770623,SCHISM,SCHISM,en,detecttext_alllang,7,en,1.0,0.0,0.0,0.0,0,,0.0,,1
770627,Anansi,Anansi,es,detecttext_alllang,32,fr,0.8105,0.0,0.0,0.0,1,0.0,0.0,,1
770951,Milk and Cookies: Walters Revenge,Milk and Cookies: Walters Revenge,en,detecttext_essay,29,en,0.968,0.2,0.2,0.2,0,,0.2,,1
771224,Splattenstein 2000,Splattenstein 2000,fi,detecttext_alllang,46,fi,0.2953,0.0,0.0,0.0,1,0.0,0.0,,1
771820,The Monstrologist,O Monstrólogo,en,detecttext_essay,36,en,0.3069,0.0,0.0,0.0,0,,0.0,,1
771955,Orgia Sangrienta,Orgia Sangrienta,es,detecttext_alllang,15,es,0.1873,0.0,0.0,0.0,1,0.0,0.0,,1
772576,Forgiveness,Forgiveness,en,detecttext_essay,11,ro,0.4901,0.0,0.0,0.0,1,0.0,0.0,,1
772614,怪談新耳袋 第1シリーズ,怪談新耳袋 第1シリーズ,ja,detecttext_alllang,78,eu,0.2469,0.0,0.0,0.0,1,0.0,0.0,,1
772784,In The Dark,Во мраке,ru,detecttext_alllang,8,sr,0.9697,0.0,0.0,0.0,1,0.3333,0.3333,,1
772786,Gunkworld,Gunkworld,en,detecttext_alllang,148,en,0.9739,0.0,0.0,0.0,0,,0.0,,1
773303,Zombie Reddy,జాంబీ రెడ్డి,te,detecttext_alllang,10,en,0.963,0.0,0.0,0.0,0,,0.0,,1
773409,Noise in the Middle,Noise in the Middle,en,detecttext_essay,37,en,0.9908,0.25,0.25,0.25,0,,0.25,,1
773615,Река,Река,ru,detecttext_alllang,77,ru,0.9295,0.0,0.0,0.0,1,0.0,0.0,,1
773724,It Can Walk!,It Can Walk!,en,detecttext_essay,274,en,0.1322,0.3333,0.3333,0.3333,0,,0.3333,,1
773789,"I, Adonis","Ik, Adonis",nl,detecttext_alllang,580,en,0.3022,0.0,0.0,0.0,0,,0.0,,1
773962,The Gossip,썰,ko,detecttext_alllang,53,en,0.5131,0.0,0.0,0.0,0,,0.0,,1
773982,Spookiz: The Movie,스푸키즈 극장판 : 비밀과외,ko,detecttext_alllang,7,tr,0.3547,0.3333,0.0,0.3333,1,0.3333,0.3333,,1
774118,EverymanHYBRID,EverymanHYBRID,en,detecttext_essay,15,en,0.01,0.0,0.0,0.0,0,,0.0,,1
774149,Ammar,عمار,ar,detecttext_alllang,13,en,0.943,0.0,0.0,0.0,0,,0.0,,1
774469,Monty Python,变异狂蟒,zh,detecttext_alllang,12,pl,0.1344,0.0,0.0,0.0,1,0.0,0.0,,1
774879,School Ghost Story F,学校の怪談F,ja,detecttext_alllang,16,en,0.8986,0.0,0.0,0.0,0,,0.0,,1
